1,67.1089
0.999999,1e-006
0.999998,1e-006
0.999997,1e-006
0.999996,1e-006
0.999995,1e-006
0.999994,1e-006
0.999993,1e-006
0.999992,1e-006
0.999991,1e-006
0.99999,1e-006
0.999989,1e-006
0.999988,1e-006
0.999987,1e-006
0.999986,1e-006
0.999985,1e-006
0.999984,1e-006
0.999983,1e-006
0.999982,1e-006
0.999981,1e-006
0.99998,1e-006
0.999979,1e-006
0.999978,1e-006
0.999977,1e-006
0.999976,1e-006
0.999975,1e-006
0.999974,1e-006
0.999973,1e-006
0.999972,1e-006
0.999971,1e-006
0.99997,1e-006
0.999969,1e-006
0.999968,1e-006
0.999967,1e-006
0.999966,1e-006
0.999965,1e-006
0.999964,1e-006
0.999963,1e-006
0.999962,1e-006
0.999961,1e-006
0.99996,1e-006
0.999959,1e-006
0.999958,1e-006
0.999957,1e-006
0.999956,1e-006
0.999955,1e-006
0.999954,1e-006
0.999953,1e-006
0.999952,1e-006
0.999951,1e-006
0.99995,1e-006
0.999949,1e-006
0.999948,1e-006
0.999947,1e-006
0.999946,1e-006
0.999945,1e-006
0.999944,1e-006
0.999943,1e-006
0.999942,1e-006
0.999941,1e-006
0.99994,1e-006
0.999939,1e-006
0.999938,1e-006
0.999937,1e-006
0.999936,1e-006
0.999935,1e-006
0.999934,1e-006
0.999933,1e-006
0.999932,1e-006
0.999931,1e-006
0.99993,1e-006
0.999929,1e-006
0.999928,1e-006
0.999927,1e-006
0.999926,1e-006
0.999925,1e-006
0.999924,1e-006
0.999923,1e-006
0.999922,1e-006
0.999921,1e-006
0.99992,1e-006
0.999919,1e-006
0.999918,1e-006
0.999917,1e-006
0.999916,1e-006
0.999915,1e-006
0.999914,1e-006
0.999913,1e-006
0.999912,1e-006
0.999911,1e-006
0.99991,1e-006
0.999909,1e-006
0.999908,1e-006
0.999907,1e-006
0.999906,1e-006
0.999905,1e-006
0.999904,1e-006
0.999903,1e-006
0.999902,1e-006
0.999901,1e-006
0.9999,1e-006
0.999899,1e-006
0.999898,1e-006
0.999897,2e-006
0.999896,2e-006
0.999895,2e-006
0.999894,2e-006
0.999893,2e-006
0.999892,2e-006
0.999891,2e-006
0.99989,2e-006
0.999889,2e-006
0.999888,2e-006
0.999887,2e-006
0.999886,2e-006
0.999885,2e-006
0.999884,2e-006
0.999883,2e-006
0.999882,2e-006
0.999881,2e-006
0.99988,2e-006
0.999879,2e-006
0.999878,2e-006
0.999877,2e-006
0.999876,2e-006
0.999875,2e-006
0.999874,2e-006
0.999873,2e-006
0.999872,2e-006
0.999871,2e-006
0.99987,2e-006
0.999869,2e-006
0.999868,2e-006
0.999867,2e-006
0.999866,2e-006
0.999865,2e-006
0.999864,2e-006
0.999863,2e-006
0.999862,2e-006
0.999861,2e-006
0.99986,2e-006
0.999859,2e-006
0.999858,2e-006
0.999857,2e-006
0.999856,2e-006
0.999855,2e-006
