1	5
2	8
3	6
4	8
5	9
6	9
7	8
8	8
9	6
10	10
11	10
12	11
13	10
14	10
15	12
16	11
17	11
18	12
19	10
20	11
21	12
22	13
23	11
24	13
25	12
26	13
27	12
28	12
29	12
30	12
31	13
32	13
33	13
34	12
35	13
36	13
37	12
38	12
39	12
40	11
41	12
42	13
43	12
44	12
45	13
46	12
47	12
48	12
49	12
50	13
51	13
52	12
53	12
54	12
55	11
56	12
57	12
58	13
59	13
60	12
61	12
62	13
63	13
64	12
65	13
66	12
67	12
68	12
69	12
70	12
71	12
72	13
73	13
74	12
75	13
76	12
77	12
78	12
79	13
80	12
81	12
82	12
83	13
84	13
85	12
86	12
87	12
88	12
89	12
90	12
91	12
92	12
93	12
94	13
95	12
96	12
97	12
98	12
99	12
100	12
101	12
102	12
103	13
104	12
105	13
106	13
107	13
108	13
109	13
110	13
111	13
112	13
113	13
114	13
115	13
116	13
117	13
118	13
119	13
120	13
121	13
122	13
123	13
124	13
125	13
126	13
